55711.0 | 1.21513 | 15:28:31
55717.0 | 1.215135 | 15:28:37
55717.0 | 1.215135 | 15:28:37
55718.0 | 1.21515 | 15:28:38
55719.0 | 1.215165 | 15:28:39
55720.0 | 1.215175 | 15:28:40
55720.0 | 1.215175 | 15:28:40
55722.0 | 1.21526 | 15:28:42
55722.0 | 1.21526 | 15:28:42
55723.0 | 1.21525 | 15:28:43
55723.0 | 1.21525 | 15:28:43
55725.0 | 1.21526 | 15:28:45
55725.0 | 1.21526 | 15:28:45
55725.0 | 1.21526 | 15:28:45
55728.0 | 1.21523 | 15:28:48
55728.0 | 1.21523 | 15:28:48
55728.0 | 1.21523 | 15:28:48
55728.0 | 1.21523 | 15:28:48
55731.0 | 1.215205 | 15:28:51
55731.0 | 1.215205 | 15:28:51
55731.0 | 1.215205 | 15:28:51
55731.0 | 1.215205 | 15:28:51
55735.0 | 1.215255 | 15:28:55
55735.0 | 1.215255 | 15:28:55
55735.0 | 1.215255 | 15:28:55
55737.0 | 1.21526 | 15:28:57
55738.0 | 1.215255 | 15:28:58
55738.0 | 1.215255 | 15:28:58
55740.0 | 1.21522 | 15:29:00
55740.0 | 1.21522 | 15:29:00
55742.0 | 1.21518 | 15:29:02
55744.0 | 1.215185 | 15:29:04
55744.0 | 1.215185 | 15:29:04
55745.0 | 1.215205 | 15:29:05
55745.0 | 1.21521 | 15:29:05
55746.0 | 1.215205 | 15:29:06
55747.0 | 1.2152 | 15:29:07
55749.0 | 1.21523 | 15:29:09
55750.0 | 1.215205 | 15:29:10
55751.0 | 1.2152 | 15:29:11
55752.0 | 1.215185 | 15:29:12
55752.0 | 1.215185 | 15:29:12
55752.0 | 1.215185 | 15:29:12
55753.0 | 1.21518 | 15:29:13
55753.0 | 1.21518 | 15:29:13
55756.0 | 1.21518 | 15:29:16
55756.0 | 1.21518 | 15:29:16
55758.0 | 1.21513 | 15:29:18
55759.0 | 1.215125 | 15:29:19
55760.0 | 1.215145 | 15:29:20
55761.0 | 1.215145 | 15:29:21
55761.0 | 1.215145 | 15:29:21
55762.0 | 1.21514 | 15:29:22
55762.0 | 1.21514 | 15:29:22
55764.0 | 1.215105 | 15:29:24
55765.0 | 1.21511 | 15:29:25
55766.0 | 1.215125 | 15:29:26
55766.0 | 1.215125 | 15:29:26
55768.0 | 1.21513 | 15:29:28
55769.0 | 1.21513 | 15:29:29
55769.0 | 1.215125 | 15:29:29
55769.0 | 1.215125 | 15:29:29
55771.0 | 1.21513 | 15:29:31
55771.0 | 1.21513 | 15:29:31
55774.0 | 1.21515 | 15:29:34
55774.0 | 1.21515 | 15:29:34
55775.0 | 1.215185 | 15:29:35
55775.0 | 1.215185 | 15:29:35
55777.0 | 1.21523 | 15:29:37
55778.0 | 1.21524 | 15:29:38
55779.0 | 1.21525 | 15:29:39
55779.0 | 1.21527 | 15:29:39
55780.0 | 1.215265 | 15:29:40
55782.0 | 1.215275 | 15:29:42
55782.0 | 1.21532 | 15:29:42
55784.0 | 1.21534 | 15:29:44
55784.0 | 1.21534 | 15:29:44
55785.0 | 1.21534 | 15:29:45
55785.0 | 1.21534 | 15:29:45
55787.0 | 1.21533 | 15:29:47
55787.0 | 1.21533 | 15:29:47
55787.0 | 1.21533 | 15:29:47
55790.0 | 1.215315 | 15:29:50
55790.0 | 1.215315 | 15:29:50
55790.0 | 1.21523 | 15:29:50
55792.0 | 1.21523 | 15:29:52
55792.0 | 1.21523 | 15:29:52
55795.0 | 1.215225 | 15:29:55
55795.0 | 1.215225 | 15:29:55
55795.0 | 1.215225 | 15:29:55
55796.0 | 1.21523 | 15:29:56
55796.0 | 1.21523 | 15:29:56
55799.0 | 1.215175 | 15:29:59
55799.0 | 1.215175 | 15:29:59
55799.0 | 1.215175 | 15:29:59
55800.0 | 1.21518 | 15:30:00
55801.0 | 1.21517 | 15:30:01
55801.0 | 1.21517 | 15:30:01
55801.0 | 1.21517 | 15:30:01
55801.0 | 1.21517 | 15:30:01
55806.0 | 1.21514 | 15:30:06
55806.0 | 1.21514 | 15:30:06
55806.0 | 1.21514 | 15:30:06
55806.0 | 1.21514 | 15:30:06
55806.0 | 1.21514 | 15:30:06
55806.0 | 1.21514 | 15:30:06
55811.0 | 1.21517 | 15:30:11
55811.0 | 1.21517 | 15:30:11
55811.0 | 1.21517 | 15:30:11
55811.0 | 1.21517 | 15:30:11
55815.0 | 1.21517 | 15:30:15
55815.0 | 1.21517 | 15:30:15
55815.0 | 1.21517 | 15:30:15
55815.0 | 1.21517 | 15:30:15
55818.0 | 1.215175 | 15:30:18
55818.0 | 1.215175 | 15:30:18
55818.0 | 1.215175 | 15:30:18
55821.0 | 1.21514 | 15:30:21
55821.0 | 1.21514 | 15:30:21
55821.0 | 1.21514 | 15:30:21
55824.0 | 1.215125 | 15:30:24
55824.0 | 1.215125 | 15:30:24
55824.0 | 1.215125 | 15:30:24
55826.0 | 1.215165 | 15:30:26
55826.0 | 1.215165 | 15:30:26
55829.0 | 1.215175 | 15:30:29
55829.0 | 1.215175 | 15:30:29
55829.0 | 1.215175 | 15:30:29
55831.0 | 1.215135 | 15:30:31
55831.0 | 1.215135 | 15:30:31
55831.0 | 1.215135 | 15:30:31
55831.0 | 1.215135 | 15:30:31
55835.0 | 1.21513 | 15:30:35
55835.0 | 1.21513 | 15:30:35
55835.0 | 1.21513 | 15:30:35
55835.0 | 1.21513 | 15:30:35
55835.0 | 1.21513 | 15:30:35
55839.0 | 1.215115 | 15:30:39
55839.0 | 1.215115 | 15:30:39
55839.0 | 1.215115 | 15:30:39
55839.0 | 1.215115 | 15:30:39
55839.0 | 1.215115 | 15:30:39
55844.0 | 1.214935 | 15:30:44
55844.0 | 1.214935 | 15:30:44
55844.0 | 1.214935 | 15:30:44
55844.0 | 1.214935 | 15:30:44
55844.0 | 1.214935 | 15:30:44
55845.0 | 1.214935 | 15:30:45
55849.0 | 1.214925 | 15:30:49
55849.0 | 1.214925 | 15:30:49
55849.0 | 1.214925 | 15:30:49
55849.0 | 1.214925 | 15:30:49
55849.0 | 1.214925 | 15:30:49
55854.0 | 1.2148 | 15:30:54
55854.0 | 1.2148 | 15:30:54
55854.0 | 1.2148 | 15:30:54
55854.0 | 1.2148 | 15:30:54
55858.0 | 1.214785 | 15:30:58
55858.0 | 1.214785 | 15:30:58
55858.0 | 1.214785 | 15:30:58
55858.0 | 1.214785 | 15:30:58
55861.0 | 1.21478 | 15:31:01
55861.0 | 1.21478 | 15:31:01
55861.0 | 1.21478 | 15:31:01
55861.0 | 1.21478 | 15:31:01
55861.0 | 1.21478 | 15:31:01
55865.0 | 1.21479 | 15:31:05
55865.0 | 1.21479 | 15:31:05
55865.0 | 1.21479 | 15:31:05
55865.0 | 1.21479 | 15:31:05
